player,position,season,phase,contract_event_id,points_pct_change_from_baseline,total_rebounds_pct_change_from_baseline,assists_pct_change_from_baseline,steals_pct_change_from_baseline,blocks_pct_change_from_baseline,fg_percentage_pct_change_from_baseline,three_point_percentage_pct_change_from_baseline,efficient_scoring_value_pct_change_from_baseline,hustle_factor_pct_change_from_baseline,offensive_creation_rate_pct_change_from_baseline,availability_rate_pct_change_from_baseline,overall_impact_score_pct_change_from_baseline,points_pct_change_from_contract_year,total_rebounds_pct_change_from_contract_year,assists_pct_change_from_contract_year,steals_pct_change_from_contract_year,blocks_pct_change_from_contract_year,fg_percentage_pct_change_from_contract_year,three_point_percentage_pct_change_from_contract_year,efficient_scoring_value_pct_change_from_contract_year,hustle_factor_pct_change_from_contract_year,offensive_creation_rate_pct_change_from_contract_year,availability_rate_pct_change_from_contract_year,overall_impact_score_pct_change_from_contract_year
Kel'el Ware, C       ,2025, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Keldon Johnson, SF      ,2021, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.247,-0.016,-0.143,-0.25,0.5,0.028,-0.168,-0.279,0.088,-0.071,-0.08,-0.036
Keldon Johnson, SF      ,2022, Contract Year 1     ,1.0,0.328,0.017,0.167,0.333,-0.333,-0.027,0.202,0.387,-0.081,0.077,0.087,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keldon Johnson, SF      ,2023, Contract Year 2     ,2.0,0.732,0.042,0.812,0.167,-0.333,-0.062,0.035,0.649,-0.243,-0.094,-0.182,-0.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keldon Johnson, SF      ,2024, Post-Contract Year 2,2.0,0.236,0.146,0.75,0.167,-0.0,-0.058,0.088,0.211,-0.076,0.283,-0.104,-0.012,-0.167,0.048,-0.018,-0.0,0.2,0.002,0.025,-0.153,0.1,0.172,0.045,0.034
Keldon Johnson, SF      ,2025, Baseline Year 3     ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.326,-0.086,-0.439,-0.143,0.2,0.064,-0.058,-0.301,0.19,-0.087,0.167,0.047
Kelly Olynyk, C       ,2015, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.146,0.133,0.25,0.2,0.044,-0.138,0.034,0.062,-0.15,-0.072,0.02
Kelly Olynyk, C       ,2016, Contract Year 1     ,1.0,-0.029,-0.128,-0.118,-0.2,-0.167,-0.042,0.16,-0.033,-0.058,0.176,0.078,-0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kelly Olynyk, C       ,2017, Contract Year 2     ,2.0,-0.1,0.021,0.111,-0.143,-0.2,0.106,-0.0,-0.074,0.098,0.19,-0.051,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kelly Olynyk, PF      ,2018, Post-Contract Year 2,2.0,0.15,0.213,0.5,0.143,-0.0,0.073,0.071,0.185,0.161,0.125,-0.038,0.118,0.122,0.086,0.149,0.143,0.111,-0.015,0.034,0.123,0.028,-0.028,0.007,0.032
Kelly Olynyk, PF      ,2019, Baseline Year 3     ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024,-0.105,-0.234,-0.0,0.111,-0.082,-0.034,-0.052,-0.115,-0.136,0.046,-0.077
Kelly Olynyk, C       ,2020, Contract Year 3     ,3.0,-0.182,-0.107,-0.507,-0.176,-0.333,-0.077,0.058,-0.167,0.007,-0.189,0.165,-0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kelly Olynyk, C-PF    ,2021, Post-Contract Year 3,3.0,0.347,0.359,-0.159,0.294,0.333,-0.033,-0.109,0.352,0.065,-0.126,0.217,0.11,0.244,0.207,0.261,0.222,0.333,0.023,-0.086,0.238,0.028,0.037,0.022,0.055
Kelly Olynyk, C       ,2022, Baseline Year 4     ,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.161,-0.241,0.217,-0.111,0.111,-0.053,-0.102,-0.249,0.005,0.189,-0.416,-0.092
Kelly Olynyk, C       ,2023, Baseline Year 4     ,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152,0.069,0.609,-0.0,0.111,0.055,0.053,0.164,-0.105,-0.033,-0.007,-0.048
Kelly Olynyk, C       ,2024, Baseline Year 4     ,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.097,-0.086,0.913,-0.0,-0.111,0.173,0.035,-0.036,-0.017,0.495,0.139,0.04
Kelly Olynyk, C       ,2025, Baseline Year 4     ,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.198,-0.19,0.261,-0.111,-0.111,0.057,0.118,-0.219,-0.021,0.095,-0.358,-0.1
Kelly Oubre Jr., SF      ,2017, Contract Year 1     ,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kelly Oubre Jr., SF      ,2018, Post-Contract Year 1,1.0,0.873,0.364,1.0,0.429,1.0,-0.043,0.188,0.873,0.037,0.167,0.025,0.112,0.304,0.154,0.333,0.176,0.333,-0.022,0.086,0.304,0.018,0.077,0.012,0.053
Kelly Oubre Jr., SF      ,2019, Contract Year 2     ,2.0,1.413,0.424,1.0,0.714,3.5,0.057,0.115,1.553,0.174,-0.125,-0.127,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kelly Oubre Jr., SF      ,2020, Contract Year 3     ,3.0,1.968,0.939,1.5,0.857,2.5,0.074,0.226,2.184,0.177,0.094,-0.291,0.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kelly Oubre Jr., SF      ,2025, Post-Contract Year 3,3.0,1.397,0.848,2.0,1.143,1.5,0.116,0.021,1.576,0.131,0.5,-0.241,0.172,-0.107,-0.024,0.091,0.071,-0.167,0.02,-0.091,-0.106,-0.02,0.157,0.034,-0.019
Kemba Walker, PG      ,2015, Contract Year 1     ,1.0,-0.236,-0.0,-0.081,0.273,0.667,-0.12,-0.224,-0.372,0.111,0.216,-0.22,-0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kemba Walker, PG      ,2016, Post-Contract Year 1,1.0,-0.077,0.257,-0.063,0.455,0.667,-0.024,-0.052,-0.124,0.284,-0.042,0.019,0.063,0.094,0.114,0.01,0.067,-0.0,0.052,0.099,0.165,0.073,-0.119,0.133,0.08
Kemba Walker, PG      ,2017, Baseline Year 2     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.215,-0.013,0.068,-0.267,-0.4,0.094,0.182,0.376,-0.103,-0.068,0.105,0.054
Kemba Walker, PG      ,2018, Baseline Year 2     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157,-0.215,0.087,-0.267,-0.4,0.062,0.138,0.284,-0.227,-0.092,0.119,-0.02
Kemba Walker, PG      ,2019, Contract Year 2     ,2.0,0.13,0.257,0.063,0.091,0.333,-0.008,-0.091,0.107,0.209,-0.114,0.031,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kemba Walker, PG      ,2020, Contract Year 3     ,3.0,-0.099,0.114,-0.135,-0.182,0.667,-0.029,-0.027,-0.092,0.199,-0.116,-0.296,-0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kemba Walker, PG      ,2021, Post-Contract Year 3,3.0,-0.148,0.143,-0.117,-0.0,-0.0,-0.04,-0.08,-0.16,0.195,-0.054,-0.459,-0.095,-0.028,0.013,0.01,0.1,-0.25,-0.006,-0.028,-0.039,-0.002,0.034,-0.131,-0.028
Kendrick Nunn, PG      ,2020, Contract Year 1     ,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kendrick Nunn, PG      ,2021, Contract Year 2     ,2.0,-0.046,0.185,-0.212,0.125,0.5,0.105,0.089,0.073,0.181,-0.055,-0.164,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kendrick Nunn, SG-PG   ,2023, Post-Contract Year 2,2.0,-0.536,-0.407,-0.606,-0.5,-0.5,-0.034,0.011,-0.538,0.205,-0.291,0.045,-0.072,-0.346,-0.333,-0.333,-0.385,-0.5,-0.067,-0.037,-0.398,0.01,-0.143,0.111,-0.058
Kendrick Perkins, C       ,2015, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0
Kenneth Faried, PF      ,2015, Contract Year 1     ,1.0,0.312,0.171,0.333,0.143,0.143,-0.075,124999.0,0.214,-0.11,-0.137,0.23,-0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenneth Faried, PF      ,2016, Post-Contract Year 1,1.0,0.302,0.145,0.333,-0.286,0.286,0.018,499999.0,0.326,-0.06,-0.022,0.098,-0.002,-0.004,-0.011,-0.0,-0.231,0.059,0.048,0.6,0.044,0.028,0.062,-0.056,0.018
Kenneth Faried, PF      ,2017, Baseline Year 2     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.235,-0.136,-0.25,0.077,-0.176,0.029,-1.0,-0.213,0.093,0.087,-0.141,0.02
Kenrich Williams, SF      ,2019, Contract Year 1     ,1.0,-0.176,0.067,-0.182,0.111,1.0,-0.167,-0.018,-0.251,0.032,-0.091,-0.061,-0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenrich Williams, PF      ,2021, Post-Contract Year 1,1.0,0.081,-0.089,0.045,-0.111,0.5,0.156,0.31,0.227,-0.059,-0.196,0.347,0.015,0.135,-0.079,0.122,-0.111,-0.143,0.162,0.143,0.242,-0.046,-0.061,0.179,0.019
Kenrich Williams, SF      ,2022, Baseline Year 2     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.011,0.073,-0.0,-0.429,0.005,-0.127,0.012,0.014,0.167,-0.125,0.004
Kenrich Williams, PF      ,2023, Contract Year 2     ,2.0,0.27,0.4,0.429,0.333,2.0,0.07,-0.034,0.301,0.028,0.429,-0.232,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenrich Williams, PF      ,2024, Post-Contract Year 2,2.0,-0.254,-0.143,-0.071,-0.0,-0.0,-0.031,0.028,-0.264,-0.03,0.083,-0.0,-0.034,-0.26,-0.241,-0.212,-0.143,-0.5,-0.05,0.031,-0.277,-0.029,-0.137,0.131,-0.036
Kenrich Williams, PF      ,2025, Baseline Year 3     ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008,-0.114,-0.152,-0.143,-0.5,-0.019,0.003,-0.018,0.001,-0.204,0.131,-0.002
Kent Bazemore, SG      ,2015, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.552,-0.412,-0.565,-0.462,-0.2,-0.034,0.02,-0.568,-0.067,-0.249,-0.0,-0.134
Kent Bazemore, SF      ,2016, Contract Year 1     ,1.0,1.231,0.7,1.3,0.857,0.25,0.035,-0.019,1.316,0.071,0.332,-0.0,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kent Bazemore, SF      ,2017, Contract Year 2     ,2.0,-0.052,-0.179,0.043,-0.077,0.167,0.017,0.081,-0.05,-0.199,0.101,0.09,-0.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kent Bazemore, SG      ,2018, Post-Contract Year 2,2.0,0.112,-0.026,0.522,0.154,0.167,0.045,0.231,0.178,-0.078,0.157,-0.03,-0.019,0.079,0.086,0.186,0.111,-0.0,0.013,0.065,0.107,0.07,0.024,-0.058,0.044
Kent Bazemore, SG      ,2019, Baseline Year 3     ,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029,0.114,-0.22,-0.037,-0.143,-0.03,-0.135,-0.06,0.161,-0.114,-0.029,0.064
Kent Bazemore, SF      ,2020, Contract Year 3     ,3.0,0.048,0.246,-0.152,0.1,0.2,-0.094,0.006,-0.011,0.033,-0.056,-0.042,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kent Bazemore, SF      ,2021, Post-Contract Year 3,3.0,-0.143,-0.014,-0.03,-0.0,-0.0,0.085,0.193,-0.027,0.051,0.161,-0.056,0.025,-0.1,-0.117,0.067,-0.048,-0.091,0.09,0.085,-0.008,0.009,0.103,-0.007,0.009
Kentavious Caldwell-Pope, SG      ,2015, Baseline Year 1     ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.124,-0.162,-0.278,-0.214,-0.0,-0.045,0.117,-0.122,-0.033,-0.097,0.079,-0.025
Kentavious Caldwell-Pope, SG      ,2016, Contract Year 1     ,1.0,0.142,0.194,0.385,0.273,-0.0,0.047,-0.104,0.139,0.034,0.108,-0.073,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kentavious Caldwell-Pope, SG      ,2017, Contract Year 2     ,2.0,0.128,0.076,0.339,-0.027,-0.4,-0.078,-0.093,0.034,-0.057,0.408,-0.03,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
